iso3,country,indicator_id,value,value_low,value_high,year,confidence_tier,source,note
GBR,United Kingdom,neet,11.5,10.92,12.08,2023,B,ILOSTAT / national LFS (PLFS for India),
GBR,United Kingdom,neet_gap,1.5,1.42,1.58,2023,B,Derived from ILOSTAT / national LFS,
GBR,United Kingdom,stunting,1.9,1.79,2.01,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
GBR,United Kingdom,suicide,7.9,7.9,7.9,2023,A,WHO Global Health Estimates; NCRB for India,
GBR,United Kingdom,u5mr,4.2,4.2,4.2,2023,A,UN IGME,
GBR,United Kingdom,water,100.0,100.0,100.0,2023,A,WHO/UNICEF JMP,
GBR,United Kingdom,y_unemp,13.0,12.35,13.65,2023,B,ILOSTAT,
GBR,United Kingdom,youth_lit,100.0,100.0,100.0,2023,A,UNESCO UIS,
USA,United States,adol_fert,13.6,13.6,13.6,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
USA,United States,child_labour,0.0,0.0,0.0,2023,B,ILO/UNICEF,
USA,United States,child_marriage,0.5,0.5,0.5,2023,A,UNICEF; DHS/MICS,
USA,United States,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
USA,United States,hlo,529.09,513.22,544.96,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
USA,United States,homicide,6.4,6.4,6.4,2023,A,UNODC,
USA,United States,internet,97.0,97.0,97.0,2023,A,ITU / World Bank,
USA,United States,ladder,6.72,5.38,8.06,2023,C,Gallup World Poll via World Happiness Report,
USA,United States,lsec_comp,94.0,94.0,94.0,2023,A,UNESCO UIS,
USA,United States,mobile_bb,180.0,162.0,198.0,2023,B,ITU,
USA,United States,neet,11.5,10.92,12.08,2023,B,ILOSTAT / national LFS (PLFS for India),
USA,United States,neet_gap,2.0,1.9,2.1,2023,B,Derived from ILOSTAT / national LFS,
USA,United States,stunting,3.0,2.82,3.18,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
USA,United States,suicide,14.5,14.5,14.5,2023,A,WHO Global Health Estimates; NCRB for India,
USA,United States,u5mr,6.2,6.2,6.2,2023,A,UN IGME,
USA,United States,water,99.0,99.0,99.0,2023,A,WHO/UNICEF JMP,
USA,United States,y_unemp,9.0,8.55,9.45,2023,B,ILOSTAT,
USA,United States,youth_lit,100.0,100.0,100.0,2023,A,UNESCO UIS,
URY,Uruguay,adol_fert,32.0,32.0,32.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
URY,Uruguay,child_labour,6.0,5.4,6.6,2023,B,ILO/UNICEF,
URY,Uruguay,child_marriage,25.0,25.0,25.0,2023,A,UNICEF; DHS/MICS,
URY,Uruguay,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
URY,Uruguay,hlo,445.45,432.09,458.81,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
URY,Uruguay,homicide,11.0,11.0,11.0,2023,A,UNODC,
URY,Uruguay,internet,88.0,88.0,88.0,2023,A,ITU / World Bank,
URY,Uruguay,ladder,6.35,5.08,7.62,2023,C,Gallup World Poll via World Happiness Report,
URY,Uruguay,lsec_comp,70.0,70.0,70.0,2023,A,UNESCO UIS,
URY,Uruguay,mobile_bb,110.0,99.0,121.0,2023,B,ITU,
URY,Uruguay,neet,17.0,16.15,17.85,2023,B,ILOSTAT / national LFS (PLFS for India),
URY,Uruguay,neet_gap,8.0,7.6,8.4,2023,B,Derived from ILOSTAT / national LFS,
URY,Uruguay,stunting,5.0,4.7,5.3,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
URY,Uruguay,suicide,21.0,21.0,21.0,2023,A,WHO Global Health Estimates; NCRB for India,
URY,Uruguay,u5mr,6.3,6.3,6.3,2023,A,UN IGME,
URY,Uruguay,water,99.0,99.0,99.0,2023,A,WHO/UNICEF JMP,
URY,Uruguay,y_unemp,25.0,23.75,26.25,2023,B,ILOSTAT,
URY,Uruguay,youth_lit,99.0,99.0,99.0,2023,A,UNESCO UIS,
UZB,Uzbekistan,adol_fert,20.0,20.0,20.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
UZB,Uzbekistan,child_labour,1.0,0.9,1.1,2023,B,ILO/UNICEF,
UZB,Uzbekistan,child_marriage,3.0,3.0,3.0,2023,A,UNICEF; DHS/MICS,
UZB,Uzbekistan,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
UZB,Uzbekistan,hlo,444.37,417.7,471.03,2023,C,"Altinok, Angrist & Patrinos (2018) / World Bank HLO","Imputed by OLS on log(u5mr), youth_lit, lsec_comp, internet; R2=0.87"
UZB,Uzbekistan,homicide,1.0,1.0,1.0,2023,A,UNODC,
UZB,Uzbekistan,internet,80.0,80.0,80.0,2023,A,ITU / World Bank,
UZB,Uzbekistan,ladder,6.06,4.85,7.27,2023,C,Gallup World Poll via World Happiness Report,
UZB,Uzbekistan,lsec_comp,95.0,95.0,95.0,2023,A,UNESCO UIS,
UZB,Uzbekistan,mobile_bb,80.0,72.0,88.0,2023,B,ITU,
UZB,Uzbekistan,neet,15.0,14.25,15.75,2023,B,ILOSTAT / national LFS (PLFS for India),
UZB,Uzbekistan,neet_gap,12.0,11.4,12.6,2023,B,Derived from ILOSTAT / national LFS,
UZB,Uzbekistan,stunting,10.0,9.4,10.6,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
UZB,Uzbekistan,suicide,7.0,7.0,7.0,2023,A,WHO Global Health Estimates; NCRB for India,
UZB,Uzbekistan,u5mr,15.0,15.0,15.0,2023,A,UN IGME,
UZB,Uzbekistan,water,98.0,98.0,98.0,2023,A,WHO/UNICEF JMP,
UZB,Uzbekistan,y_unemp,7.0,6.65,7.35,2023,B,ILOSTAT,
UZB,Uzbekistan,youth_lit,100.0,100.0,100.0,2023,A,UNESCO UIS,
VEN,Venezuela,adol_fert,80.0,80.0,80.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
VEN,Venezuela,child_labour,8.0,7.2,8.8,2023,B,ILO/UNICEF,
VEN,Venezuela,child_marriage,29.0,29.0,29.0,2023,A,UNICEF; DHS/MICS,
VEN,Venezuela,electricity,99.0,99.0,99.0,2023,A,World Bank / IEA,
VEN,Venezuela,hlo,422.71,410.03,435.39,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
VEN,Venezuela,homicide,20.0,20.0,20.0,2023,A,UNODC,
VEN,Venezuela,internet,60.0,60.0,60.0,2023,A,ITU / World Bank,
VEN,Venezuela,ladder,5.05,4.04,6.06,2023,C,Gallup World Poll via World Happiness Report,
VEN,Venezuela,lsec_comp,70.0,70.0,70.0,2023,A,UNESCO UIS,
VEN,Venezuela,mobile_bb,50.0,45.0,55.0,2023,B,ITU,
VEN,Venezuela,neet,25.0,23.75,26.25,2023,B,ILOSTAT / national LFS (PLFS for India),
VEN,Venezuela,neet_gap,12.0,11.4,12.6,2023,B,Derived from ILOSTAT / national LFS,
VEN,Venezuela,stunting,10.0,9.4,10.6,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
VEN,Venezuela,suicide,3.0,3.0,3.0,2023,A,WHO Global Health Estimates; NCRB for India,
VEN,Venezuela,u5mr,22.0,22.0,22.0,2023,A,UN IGME,
VEN,Venezuela,water,96.0,96.0,96.0,2023,A,WHO/UNICEF JMP,
VEN,Venezuela,y_unemp,17.0,16.15,17.85,2023,B,ILOSTAT,
VEN,Venezuela,youth_lit,98.0,98.0,98.0,2023,A,UNESCO UIS,
VNM,Vietnam,adol_fert,32.0,32.0,32.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
VNM,Vietnam,child_labour,7.0,6.3,7.7,2023,B,ILO/UNICEF,
VNM,Vietnam,child_marriage,11.0,11.0,11.0,2023,A,UNICEF; DHS/MICS,
VNM,Vietnam,electricity,100.0,100.0,100.0,2023,A,World Bank / IEA,
VNM,Vietnam,hlo,520.04,504.44,535.64,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
VNM,Vietnam,homicide,1.5,1.5,1.5,2023,A,UNODC,
VNM,Vietnam,internet,79.0,79.0,79.0,2023,A,ITU / World Bank,
VNM,Vietnam,ladder,6.02,4.82,7.22,2023,C,Gallup World Poll via World Happiness Report,
VNM,Vietnam,lsec_comp,88.0,88.0,88.0,2023,A,UNESCO UIS,
VNM,Vietnam,mobile_bb,90.0,81.0,99.0,2023,B,ITU,
VNM,Vietnam,neet,13.0,12.35,13.65,2023,B,ILOSTAT / national LFS (PLFS for India),
VNM,Vietnam,neet_gap,4.0,3.8,4.2,2023,B,Derived from ILOSTAT / national LFS,
VNM,Vietnam,stunting,19.6,18.42,20.78,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
VNM,Vietnam,suicide,7.0,7.0,7.0,2023,A,WHO Global Health Estimates; NCRB for India,
VNM,Vietnam,u5mr,20.0,20.0,20.0,2023,A,UN IGME,
VNM,Vietnam,water,97.0,97.0,97.0,2023,A,WHO/UNICEF JMP,
VNM,Vietnam,y_unemp,8.0,7.6,8.4,2023,B,ILOSTAT,
VNM,Vietnam,youth_lit,98.0,98.0,98.0,2023,A,UNESCO UIS,
YEM,Yemen,adol_fert,60.0,60.0,60.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
YEM,Yemen,child_labour,23.0,20.7,25.3,2023,B,ILO/UNICEF,
YEM,Yemen,child_marriage,32.0,32.0,32.0,2023,A,UNICEF; DHS/MICS,
YEM,Yemen,electricity,75.0,75.0,75.0,2023,A,World Bank / IEA,
YEM,Yemen,hlo,297.2,288.28,306.12,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
YEM,Yemen,homicide,7.0,7.0,7.0,2023,A,UNODC,
YEM,Yemen,internet,27.0,27.0,27.0,2023,A,ITU / World Bank,
YEM,Yemen,ladder,3.5,2.8,4.2,2023,C,Gallup World Poll via World Happiness Report,
YEM,Yemen,lsec_comp,40.0,40.0,40.0,2023,A,UNESCO UIS,
YEM,Yemen,mobile_bb,25.0,22.5,27.5,2023,B,ITU,
YEM,Yemen,neet,45.0,42.75,47.25,2023,B,ILOSTAT / national LFS (PLFS for India),
YEM,Yemen,neet_gap,45.0,42.75,47.25,2023,B,Derived from ILOSTAT / national LFS,
YEM,Yemen,stunting,37.0,34.78,39.22,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
YEM,Yemen,suicide,9.0,9.0,9.0,2023,A,WHO Global Health Estimates; NCRB for India,
YEM,Yemen,u5mr,60.0,60.0,60.0,2023,A,UN IGME,
YEM,Yemen,water,60.0,60.0,60.0,2023,A,WHO/UNICEF JMP,
YEM,Yemen,y_unemp,25.0,23.75,26.25,2023,B,ILOSTAT,
YEM,Yemen,youth_lit,88.0,88.0,88.0,2023,A,UNESCO UIS,
ZMB,Zambia,adol_fert,120.0,120.0,120.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
ZMB,Zambia,child_labour,25.0,22.5,27.5,2023,B,ILO/UNICEF,
ZMB,Zambia,child_marriage,29.0,29.0,29.0,2023,A,UNICEF; DHS/MICS,
ZMB,Zambia,electricity,47.0,47.0,47.0,2023,A,World Bank / IEA,
ZMB,Zambia,hlo,324.46,314.73,334.19,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
ZMB,Zambia,homicide,5.0,5.0,5.0,2023,A,UNODC,
ZMB,Zambia,internet,33.0,33.0,33.0,2023,A,ITU / World Bank,
ZMB,Zambia,ladder,3.9,3.12,4.68,2023,C,Gallup World Poll via World Happiness Report,
ZMB,Zambia,lsec_comp,55.0,55.0,55.0,2023,A,UNESCO UIS,
ZMB,Zambia,mobile_bb,40.0,36.0,44.0,2023,B,ITU,
ZMB,Zambia,neet,25.0,23.75,26.25,2023,B,ILOSTAT / national LFS (PLFS for India),
ZMB,Zambia,neet_gap,12.0,11.4,12.6,2023,B,Derived from ILOSTAT / national LFS,
ZMB,Zambia,stunting,32.0,30.08,33.92,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
ZMB,Zambia,suicide,9.0,9.0,9.0,2023,A,WHO Global Health Estimates; NCRB for India,
ZMB,Zambia,u5mr,56.0,56.0,56.0,2023,A,UN IGME,
ZMB,Zambia,water,65.0,65.0,65.0,2023,A,WHO/UNICEF JMP,
ZMB,Zambia,y_unemp,10.0,9.5,10.5,2023,B,ILOSTAT,
ZMB,Zambia,youth_lit,92.0,92.0,92.0,2023,A,UNESCO UIS,
ZWE,Zimbabwe,adol_fert,90.0,90.0,90.0,2023,A,UN Population Division / World Bank SP.ADO.TFRT,
ZWE,Zimbabwe,child_labour,25.0,22.5,27.5,2023,B,ILO/UNICEF,
ZWE,Zimbabwe,child_marriage,34.0,34.0,34.0,2023,A,UNICEF; DHS/MICS,
ZWE,Zimbabwe,electricity,52.0,52.0,52.0,2023,A,World Bank / IEA,
ZWE,Zimbabwe,hlo,342.99,332.7,353.28,2023,B,"Altinok, Angrist & Patrinos (2018) / World Bank HLO",
ZWE,Zimbabwe,homicide,6.5,6.5,6.5,2023,A,UNODC,
ZWE,Zimbabwe,internet,35.0,35.0,35.0,2023,A,ITU / World Bank,
ZWE,Zimbabwe,ladder,3.3,2.64,3.96,2023,C,Gallup World Poll via World Happiness Report,
ZWE,Zimbabwe,lsec_comp,60.0,60.0,60.0,2023,A,UNESCO UIS,
ZWE,Zimbabwe,mobile_bb,40.0,36.0,44.0,2023,B,ITU,
ZWE,Zimbabwe,neet,30.0,28.5,31.5,2023,B,ILOSTAT / national LFS (PLFS for India),
ZWE,Zimbabwe,neet_gap,12.0,11.4,12.6,2023,B,Derived from ILOSTAT / national LFS,
ZWE,Zimbabwe,stunting,23.0,21.62,24.38,2023,A,UNICEF/WHO/World Bank JME (NFHS-5 for India),
ZWE,Zimbabwe,suicide,14.0,14.0,14.0,2023,A,WHO Global Health Estimates; NCRB for India,
ZWE,Zimbabwe,u5mr,48.0,48.0,48.0,2023,A,UN IGME,
ZWE,Zimbabwe,water,63.0,63.0,63.0,2023,A,WHO/UNICEF JMP,
ZWE,Zimbabwe,y_unemp,10.0,9.5,10.5,2023,B,ILOSTAT,
ZWE,Zimbabwe,youth_lit,93.0,93.0,93.0,2023,A,UNESCO UIS,
